customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito
846052,44,pekerja kasar,menikah,SD,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Kalimantan,0
888914,51,penyedia jasa,menikah,SMA,no,no,yes,cellular,nov,mon,2,3,4,success,-1.1,94.767,-50.8,1.05,4963.6,Kalimantan,0
955220,34,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,NTT,0
826031,34,pekerja kasar,menikah,SMP,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Sumatera,0
759597,58,pensiunan,menikah,Tidak Tamat SD,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,NTT,0
930619,42,pekerja kasar,menikah,SD,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTB,0
813630,25,sosial media specialis,lajang,SMP,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,NTT,0
221265,60,pensiunan,menikah,Pendidikan Tinggi,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,NTB,0
282513,33,sosial media specialis,menikah,Pendidikan Tinggi,no,unknown,unknown,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sumatera,0
600728,45,manajer,menikah,SMP,unknown,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,Jawa,0
910123,43,teknisi,lajang,Pendidikan Tinggi,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,NTT,0
947956,36,teknisi,lajang,SMA,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,NTT,0
540021,32,pekerja kasar,lajang,SMP,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Jawa,0
365278,30,teknisi,menikah,Diploma,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Kalimantan,0
334581,50,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Jawa,0
841697,44,pemilik bisnis,menikah,SMA,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,NTB,0
858471,41,teknisi,menikah,Diploma,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,Bali,0
125223,53,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,NTB,0
478246,50,teknisi,menikah,Diploma,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,NTB,0
483303,37,pengangguran,menikah,Pendidikan Tinggi,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Kalimantan,0
378678,45,entrepreneur,menikah,Pendidikan Tinggi,unknown,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,Sumatera,0
193341,41,sosial media specialis,lajang,SMA,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Papua,0
838059,37,teknisi,lajang,SMA,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,Kalimantan,0
998675,32,teknisi,lajang,Pendidikan Tinggi,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Bali,0
989113,51,pekerja kasar,menikah,SMP,no,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,NTB,0
591846,32,manajer,lajang,Pendidikan Tinggi,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,Jawa,0
126710,56,sosial media specialis,cerai,Pendidikan Tinggi,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,Sulawesi,0
611587,41,penyedia jasa,lajang,SMA,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NTB,0
145059,37,sosial media specialis,lajang,SMA,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,NTB,0
441059,22,teknisi,lajang,unknown,no,no,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,Kalimantan,1
496600,48,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sumatera,0
993125,35,sosial media specialis,cerai,Pendidikan Tinggi,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,NTT,0
593369,82,pensiunan,lajang,Tidak Tamat SD,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,Kalimantan,0
955968,42,pengangguran,cerai,SMA,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Kalimantan,0
643238,44,sosial media specialis,menikah,Pendidikan Tinggi,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Bali,0
676512,35,teknisi,cerai,Diploma,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,Kalimantan,1
577412,30,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,NTB,0
537726,30,teknisi,lajang,Diploma,no,no,yes,telephone,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,NTT,0
946312,35,manajer,menikah,SMA,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,Sumatera,0
361019,27,pekerja kasar,lajang,SD,no,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,Sumatera,0
280276,41,pekerja kasar,menikah,Tidak Tamat SD,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Kalimantan,0
496010,46,pekerja kasar,menikah,Tidak Tamat SD,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,Papua,0
238013,41,entrepreneur,menikah,Pendidikan Tinggi,no,yes,yes,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,NTT,0
156546,50,manajer,cerai,Pendidikan Tinggi,no,no,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,Sumatera,0
378131,82,pensiunan,cerai,Tidak Tamat SD,no,yes,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,Bali,1
884496,29,sosial media specialis,menikah,SMP,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,NTT,0
422425,32,pekerja kasar,menikah,Tidak Tamat SD,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Sulawesi,0
198102,31,pengangguran,menikah,Diploma,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Jawa,0
864177,35,penyedia jasa,lajang,SMA,no,no,no,telephone,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,Sumatera,0
414577,44,pekerja kasar,menikah,SMP,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Bali,0
205260,45,pekerja kasar,menikah,SMP,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,Sulawesi,0
578732,35,sosial media specialis,cerai,Pendidikan Tinggi,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Kalimantan,0
129072,49,sosial media specialis,lajang,SD,unknown,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,Jawa,0
998436,28,pekerja kasar,lajang,unknown,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,Sumatera,0
461775,45,pekerja kasar,lajang,Tidak Tamat SD,unknown,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Papua,0
223824,60,pekerja kasar,menikah,Diploma,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,NTT,1
559347,48,sosial media specialis,menikah,SMP,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,Sumatera,0
975617,51,sosial media specialis,cerai,Pendidikan Tinggi,no,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTB,0
724163,35,mahasiswa,lajang,SMA,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Kalimantan,0
767752,38,sosial media specialis,cerai,SMA,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Sumatera,0
509999,32,teknisi,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Jawa,0
365197,60,pensiunan,menikah,Diploma,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,Bali,0
324670,38,sosial media specialis,menikah,SMA,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,Sumatera,0
536605,41,sosial media specialis,menikah,SMA,no,yes,yes,cellular,jul,mon,15,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sumatera,0
717278,36,penyedia jasa,lajang,SMA,no,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sulawesi,0
792045,39,penyedia jasa,menikah,SMP,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,Bali,0
438627,37,pekerja kasar,lajang,Diploma,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
373727,28,penyedia jasa,menikah,SMA,no,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Bali,0
862735,68,pensiunan,lajang,Pendidikan Tinggi,no,no,no,cellular,sep,mon,2,999,1,failure,-3.4,92.379,-29.8,0.739,5017.5,Sulawesi,0
267400,54,manajer,menikah,Pendidikan Tinggi,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Bali,0
294201,30,penyedia jasa,lajang,SMA,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Kalimantan,0
420185,31,penyedia jasa,lajang,SMP,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Sulawesi,0
443859,39,penyedia jasa,menikah,SMA,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,1
183087,35,sosial media specialis,cerai,Pendidikan Tinggi,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Sulawesi,1
947766,27,mahasiswa,lajang,Pendidikan Tinggi,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,NTT,0
219384,36,manajer,menikah,Diploma,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,Jawa,0
670093,37,pekerja kasar,menikah,SD,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,Bali,0
273517,36,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,jun,thu,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,Papua,1
556594,46,entrepreneur,lajang,Pendidikan Tinggi,no,yes,yes,cellular,apr,mon,12,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Sulawesi,0
397137,39,pekerja kasar,lajang,Tidak Tamat SD,no,no,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Papua,0
421435,57,sosial media specialis,menikah,SMA,unknown,no,no,cellular,aug,tue,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Kalimantan,0
201217,58,pengangguran,cerai,Diploma,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,Kalimantan,0
153873,50,pengangguran,menikah,Diploma,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,Kalimantan,0
351114,40,manajer,menikah,SMP,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Bali,0
902297,43,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,wed,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Jawa,0
806131,41,pemilik bisnis,menikah,SMA,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,NTB,0
197455,30,teknisi,lajang,Pendidikan Tinggi,no,yes,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sulawesi,0
881116,31,penyedia jasa,menikah,SD,unknown,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Sulawesi,0
757291,31,pekerja kasar,menikah,SMP,unknown,yes,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,Kalimantan,0
223983,31,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,Bali,0
654686,38,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,NTT,0
526051,34,sosial media specialis,lajang,SMA,no,no,no,cellular,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Papua,0
451181,89,pensiunan,cerai,Tidak Tamat SD,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,Jawa,1
167875,42,manajer,menikah,SMA,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Kalimantan,0
799449,39,asisten rumah tangga,menikah,SMA,no,yes,no,telephone,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Papua,0
162924,69,pensiunan,menikah,SMA,no,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,Jawa,0
962955,42,pekerja kasar,menikah,Tidak Tamat SD,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Bali,0
473517,48,pengangguran,menikah,Pendidikan Tinggi,no,no,yes,cellular,mar,mon,1,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,Kalimantan,0
674625,47,pekerja kasar,menikah,Tidak Tamat SD,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,NTB,0
710127,44,pekerja kasar,menikah,SD,no,yes,no,telephone,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,Bali,0
273455,28,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,mon,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,Sumatera,1
859069,51,pekerja kasar,cerai,Tidak Tamat SD,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Kalimantan,0
424818,38,sosial media specialis,cerai,Pendidikan Tinggi,no,no,yes,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,NTB,0
530835,50,teknisi,menikah,Diploma,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,NTB,0
334497,28,pekerja kasar,menikah,SMP,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,NTT,0
372256,35,teknisi,menikah,SMA,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,Kalimantan,0
530401,26,entrepreneur,menikah,SMP,no,yes,no,telephone,oct,fri,1,999,0,nonexistent,-0.1,93.798,-40.4,4.918,5195.8,NTB,0
340971,42,teknisi,menikah,Pendidikan Tinggi,unknown,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Kalimantan,0
296161,28,entrepreneur,menikah,Pendidikan Tinggi,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Kalimantan,0
549623,37,pekerja kasar,lajang,SD,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Papua,0
549167,32,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Jawa,0
864439,51,sosial media specialis,cerai,Diploma,no,no,yes,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,Sulawesi,0
812955,29,teknisi,lajang,Diploma,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Bali,0
556194,35,teknisi,menikah,SMA,no,unknown,unknown,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Kalimantan,0
967846,37,asisten rumah tangga,menikah,Tidak Tamat SD,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Kalimantan,0
504026,52,teknisi,menikah,SMP,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Sulawesi,0
810036,35,pemilik bisnis,menikah,Pendidikan Tinggi,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,NTB,1
647227,26,sosial media specialis,lajang,Pendidikan Tinggi,no,unknown,unknown,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,Kalimantan,0
135520,38,teknisi,cerai,Diploma,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Bali,0
459623,35,pekerja kasar,lajang,SMP,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Papua,0
576357,32,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Jawa,0
962073,30,penyedia jasa,menikah,SMA,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,Sumatera,0
664555,35,teknisi,menikah,Diploma,unknown,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,NTT,0
103187,41,penyedia jasa,menikah,unknown,no,no,no,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Kalimantan,0
722776,42,teknisi,menikah,SMP,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sulawesi,0
822956,31,teknisi,menikah,Diploma,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,NTT,0
639827,35,teknisi,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,Sulawesi,0
489432,42,teknisi,menikah,Pendidikan Tinggi,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,Sumatera,0
575006,47,pekerja kasar,menikah,unknown,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,NTT,0
547206,57,pekerja kasar,menikah,Tidak Tamat SD,unknown,yes,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sumatera,0
737843,42,teknisi,cerai,SD,no,yes,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,NTT,0
118961,34,pemilik bisnis,menikah,Pendidikan Tinggi,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Papua,0
988920,34,teknisi,menikah,Diploma,unknown,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sumatera,0
183628,49,sosial media specialis,menikah,SMP,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Jawa,0
477868,58,sosial media specialis,cerai,Pendidikan Tinggi,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Jawa,0
662722,48,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Sumatera,0
194062,31,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Kalimantan,0
496478,29,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,yes,cellular,aug,mon,12,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,Kalimantan,0
627609,37,teknisi,cerai,Diploma,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,NTB,0
153282,31,sosial media specialis,lajang,SMP,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,NTB,0
349433,28,teknisi,lajang,Diploma,no,no,yes,cellular,aug,wed,1,3,1,success,-2.9,92.201,-31.4,0.879,5076.2,NTT,0
666060,40,pekerja kasar,lajang,unknown,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Kalimantan,0
137299,46,sosial media specialis,lajang,Pendidikan Tinggi,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,Papua,0
146548,54,pensiunan,cerai,Pendidikan Tinggi,no,no,yes,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Sulawesi,0
379383,58,sosial media specialis,cerai,SMA,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Jawa,0
135403,30,pekerja kasar,lajang,SMP,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sumatera,0
184942,37,sosial media specialis,cerai,SMA,no,yes,yes,telephone,nov,mon,5,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,Bali,0
265569,24,pekerja kasar,lajang,SMP,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,NTB,0
904649,30,sosial media specialis,lajang,Pendidikan Tinggi,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2,Papua,0
998053,31,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,Jawa,0
576840,41,asisten rumah tangga,cerai,SMP,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Bali,0
943922,25,pekerja kasar,lajang,Diploma,no,yes,no,cellular,jun,tue,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,NTB,1
351022,50,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,Sumatera,0
778536,54,penyedia jasa,menikah,unknown,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Sulawesi,0
986710,51,teknisi,menikah,Diploma,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Papua,0
903737,31,pengangguran,lajang,Tidak Tamat SD,no,no,no,cellular,nov,fri,8,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,Jawa,0
655631,55,manajer,cerai,Pendidikan Tinggi,no,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTB,0
167461,56,entrepreneur,menikah,Pendidikan Tinggi,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,NTT,0
996089,35,pekerja kasar,lajang,SMP,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,NTT,0
912312,58,pensiunan,menikah,Tidak Tamat SD,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,Kalimantan,0
323056,45,pengangguran,cerai,Tidak Tamat SD,no,no,yes,telephone,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,NTB,0
476301,35,pekerja kasar,lajang,unknown,no,yes,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Kalimantan,0
160654,32,entrepreneur,menikah,SMA,no,yes,no,telephone,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,NTB,0
106705,35,sosial media specialis,lajang,SMA,no,yes,no,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Kalimantan,0
380402,31,sosial media specialis,cerai,SMA,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
356904,37,manajer,lajang,Pendidikan Tinggi,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,NTT,0
543163,55,pemilik bisnis,menikah,Pendidikan Tinggi,unknown,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Sumatera,0
456482,33,penyedia jasa,menikah,SMA,unknown,yes,no,cellular,nov,thu,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,Sulawesi,0
